from,to
"Shigella flexneri","Shigella flexneri FDAARGOS_714"
"Bifidobacterium breve","Bifidobacterium breve 017W439"
"Bradyrhizobium sp. ORS 3257","Bradyrhizobium sp. ORS 3257"
"Escherichia coli","Escherichia coli Nissle 1917"
"Xanthomonas oryzae","Xanthomonas oryzae BB156-2"
"Neisseria gonorrhoeae","Neisseria gonorrhoeae WHO L"
"Acinetobacter johnsonii","Acinetobacter johnsonii Acsw19"
"Pectobacterium parmentieri","Pectobacterium parmentieri PB20"
"Treponema pallidum","Treponema pallidum subsp. pallidum CW59"
"Pseudomonas mediterranea","Pseudomonas mediterranea DSM 16733"
"Streptococcus agalactiae","Streptococcus agalactiae SA220"
"Rickettsia slovaca","Rickettsia slovaca 13-B"
"Acinetobacter baumannii","Acinetobacter baumannii AB048"
"Hymenobacter sp. HDW8","Hymenobacter sp. HDW8"
"Klebsiella pneumoniae","Klebsiella pneumoniae NKU_KlebA1"
"Bordetella bronchiseptica","Bordetella bronchiseptica MO149"
"Peribacillus butanolivorans","Peribacillus butanolivorans PHB-7a"
"Streptomyces violascens","Streptomyces violascens YIM 100212"
"Cyanobacterium stanieri","Cyanobacterium stanieri PCC 7202"
"Eggerthellaceae bacterium zg-1050","Eggerthellaceae bacterium zg-1050"
"Shewanella chilikensis","Shewanella chilikensis DC57"
"Escherichia coli","Escherichia coli O157:H7 DEC5D"
"Deinococcus radiodurans","Deinococcus radiodurans BNK-50"
"Citrobacter freundii complex sp. CFNIH4","Citrobacter freundii complex sp. CFNIH4"
"Limosilactobacillus reuteri","Limosilactobacillus reuteri subsp. suis ATCC 53608"
"Achromobacter spanius","Achromobacter spanius NCTC13519"
"Vibrio mediterranei","Vibrio mediterranei 117-T6"
"Pseudolysobacter antarcticus","Pseudolysobacter antarcticus AQ6-296"
"Pseudoalteromonas xiamenensis","Pseudoalteromonas xiamenensis STKMTI.2"
"Mammaliicoccus lentus","Mammaliicoccus lentus H29"
"Thermoanaerobacterium xylanolyticum","Thermoanaerobacterium xylanolyticum LX-11"
"Sphingomonas sediminicola","Sphingomonas sediminicola KACC 15039"
"Rhodococcus koreensis","Rhodococcus koreensis R85"
"Moraxella nonliquefaciens","Moraxella nonliquefaciens FDAARGOS_1006"
"Streptococcus sp. 116-D4","Streptococcus sp. 116-D4"
"Azotobacter vinelandii","Azotobacter vinelandii DJ ATCC BAA-1303"
"Desulfovibrio vulgaris","Desulfovibrio vulgaris DP4"
"Bdellovibrio bacteriovorus","Bdellovibrio bacteriovorus 109J"
"Xylella fastidiosa","Xylella fastidiosa U24D"
"Klebsiella aerogenes","Klebsiella aerogenes G7"
"Enterobacter hormaechei","Enterobacter hormaechei Eho-E3"
"Pseudomonas syringae","Pseudomonas syringae USA011"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Newport 0112-791"
"Klebsiella aerogenes","Klebsiella aerogenes NCTC9793"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa PA1088"
"Sporosarcina sp. Te-1","Sporosarcina sp. Te-1"
"Bifidobacterium longum","Bifidobacterium longum subsp. longum JDM301"
"Ralstonia solanacearum","Ralstonia solanacearum T98"
"Escherichia coli","Escherichia coli LD39-1"
"Enterococcus faecium","Enterococcus faecium Dallas 5"
"Parabacteroides distasonis","Parabacteroides distasonis NBRC 113806"
"Mesorhizobium japonicum","Mesorhizobium japonicum MAFF 303099"
"Bacillus anthracis","Bacillus anthracis str. H9401"
"Escherichia coli","Escherichia coli 149"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Indiana K16SI097"
"Streptomyces sp. GF20","Streptomyces sp. GF20"
"Xanthomonas phaseoli","Xanthomonas phaseoli pv. phaseoli 6546R(delta)tal18H"
"Alteromonas macleodii","Alteromonas macleodii ATCC 27126"
"[Haemophilus] ducreyi","[Haemophilus] ducreyi GU3"
"Mesoplasma florum","Mesoplasma florum W23"
"Pyrodictium delaneyi","Pyrodictium delaneyi Su06"
"Helicobacter pylori","Helicobacter pylori 2017"
"Leifsonia sp. 466MF","Leifsonia sp. 466MF"
"Enterococcus faecium","Enterococcus faecium SC4"
"Campylobacter jejuni","Campylobacter jejuni CJ677CC026"
"Escherichia coli","Escherichia coli Ecol_AZ159"
"Stenotrophomonas sp. 169","Stenotrophomonas sp. 169"
"Bacillus anthracis","Bacillus anthracis PR08"
"Fusobacterium nucleatum","Fusobacterium nucleatum subsp. polymorphum NCTC10562"
"Enterococcus faecium","Enterococcus faecium E232"
"Lactobacillus johnsonii","Lactobacillus johnsonii Byun-jo-01"
"Hafnia alvei","Hafnia alvei HUMV-5920"
"Dietzia sp. JS16-p6b","Dietzia sp. JS16-p6b"
"Klebsiella pneumoniae","Klebsiella pneumoniae Kp_Goe_822917"
"Chryseobacterium indologenes","Chryseobacterium indologenes FDAARGOS_648"
"Hahella sp. KA22","Hahella sp. KA22"
"Staphylococcus aureus","Staphylococcus aureus 16405"
"Sulfuricella denitrificans","Sulfuricella denitrificans skB26"
"Spiroplasma sp. BIUS-1","Spiroplasma sp. BIUS-1"
"Staphylococcus aureus","Staphylococcus aureus E16SA093"
"Wigglesworthia glossinidia","Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)"
"Halorhodospira halochloris","Halorhodospira halochloris DSM-1059"
"Streptomyces sp. SYP-A7193","Streptomyces sp. SYP-A7193"
"Klebsiella sp. WP3-W18-ESBL-02","Klebsiella sp. WP3-W18-ESBL-02"
"Latilactobacillus sakei","Latilactobacillus sakei Probio65"
"Escherichia coli","Escherichia coli EC590"
"Arthrobacter sp. ZXY-2","Arthrobacter sp. ZXY-2"
"Dolosigranulum pigrum","Dolosigranulum pigrum KPL3256"
"Thermoclostridium stercorarium","Thermoclostridium stercorarium subsp. stercorarium DSM 8532"
"Halobonum sp. NJ-3-1","Halobonum sp. NJ-3-1"
"Staphylococcus aureus","Staphylococcus aureus WH3018"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa VIT PC9"
"Priestia megaterium","Bacillus megaterium QM B1551"
"Bordetella holmesii","Bordetella holmesii F594"
"Shewanella frigidimarina","Shewanella frigidimarina NCIMB 400"
"Leuconostoc sp. C2","Leuconostoc sp. C2"
"Bacillus velezensis","Bacillus velezensis AGVL-005"
"Mycobacteroides immunogenum","Mycobacteroides immunogenum FLAC016"
"Blattabacterium sp. (Nauphoeta cinerea)","Blattabacterium sp. (Nauphoeta cinerea)"
"Corynebacterium glutamicum","Corynebacterium glutamicum TQ2223"
"Campylobacter sp. CFSAN093238","Campylobacter sp. CFSAN093238"
"Dickeya solani","Dickeya solani IFB0223"
"Campylobacter jejuni","Campylobacter jejuni subsp. jejuni NCTC10983"
"Brachybacterium ginsengisoli","Brachybacterium ginsengisoli DCY80"
"Lysinibacillus sphaericus","Lysinibacillus sphaericus DH-B01"
"Wolinella succinogenes","Wolinella succinogenes NCTC11488"
"Streptococcus sp. FDAARGOS_522","Streptococcus sp. FDAARGOS_522"
"Peptoniphilus harei","Peptoniphilus harei FDAARGOS_1012"
"Pseudomonas syringae group genomosp. 3","Pseudomonas syringae group genomosp. 3"
"Klebsiella pneumoniae","Klebsiella pneumoniae ABFQB"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Java NCTC5706"
"Moraxella bovoculi","Moraxella bovoculi 58069"
"Bordetella parapertussis","Bordetella parapertussis H554"
"Psychrobacter sp. PAMC27889","Psychrobacter sp. PAMC27889"
"Lederbergia lentus","Lederbergia lentus NCTC4824"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Typhimurium str. UK-1"
"Vibrio cholerae","Vibrio cholerae E9120"
"Salmonella enterica","Salmonella enterica FDAARGOS_319"
"Staphylococcus simulans","Staphylococcus simulans MR1"
"Microbacterium sp. 4R-513","Microbacterium sp. 4R-513"
"Enterococcus faecalis","Enterococcus faecalis 133170041-3"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae IXO1088"
"Mycolicibacterium septicum","Mycolicibacterium septicum PDNC012"
"Clostridioides difficile","Clostridioides difficile CBA7204"
"Neisseria meningitidis","Neisseria meningitidis FAM18"
"Thermoflavifilum sp.","Thermoflavifilum sp."
"Streptomyces autolyticus","Streptomyces autolyticus CGMCC0516"
"Mycoplasma synoviae","Mycoplasma synoviae 53"
"Streptomyces spectabilis","Streptomyces spectabilis ATCC 27465"
"Escherichia coli","Escherichia coli SQ171"
"Trueperella sp. 19M2397","Trueperella sp. 19M2397"
"Staphylococcus aureus","Staphylococcus aureus JP080"
"Alcanivorax sp. NBRC 101098","Alcanivorax sp. NBRC 101098"
"Bradyrhizobium diazoefficiens","Bradyrhizobium diazoefficiens NK6"
"Moraxella catarrhalis","Moraxella catarrhalis FDAARGOS_304"
"Proteus vulgaris","Proteus vulgaris FDAARGOS_556"
"Lactobacillus crispatus","Lactobacillus crispatus AB70"
"Citrobacter telavivum","Citrobacter telavivum NMI7904_11"
"Staphylococcus pseudintermedius","Staphylococcus pseudintermedius 53_60"
"Thalassoglobus polymorphus","Thalassoglobus polymorphus Mal48"
"Oxynema sp. AP17","Oxynema sp. AP17"
"Haloferax gibbonsii","Haloferax gibbonsii ARA6"
"Nocardia wallacei","Nocardia wallacei FMUON74"
"Escherichia coli","Escherichia coli 377323_2f"
"Haemophilus influenzae","Haemophilus influenzae 48P153H1"
"Planococcus kocurii","Planococcus kocurii HK 701"
"Lentilactobacillus curieae","Lentilactobacillus curieae CCTCC M 2011381"
"Candidatus Kuenenia stuttgartiensis","Candidatus Kuenenia stuttgartiensis"
"Streptococcus pneumoniae","Streptococcus pneumoniae SPN994038 SNP994038"
"Fervidobacterium pennivorans","Fervidobacterium pennivorans DYC"
"Campylobacter coli","Campylobacter coli FB1"
"Streptococcus iniae","Streptococcus iniae YM011"
"Neisseria wadsworthii","Neisseria wadsworthii DSM 22245"
"Escherichia coli","Escherichia coli NCTC9040"
"Escherichia coli","Escherichia coli RS76"
"Rummeliibacillus stabekisii","Rummeliibacillus stabekisii PP9"
"Leclercia sp. 1106151","Leclercia sp. 1106151"
"Staphylococcus equorum","Staphylococcus equorum KM1031"
"Shewanella algae","Shewanella algae A291"
"Neisseria meningitidis","Neisseria meningitidis DE8669"
"Klebsiella quasipneumoniae","Klebsiella quasipneumoniae B2663"
"Ralstonia pickettii","Ralstonia pickettii FDAARGOS_410"
"Salinarchaeum sp. Harcht-Bsk1","Salinarchaeum sp. Harcht-Bsk1"
"Burkholderia cepacia","Burkholderia cepacia DDS 7H-2"
"Legionella pneumophila","Legionella pneumophila subsp. pneumophila ATCC 43290"
"Chitinophaga sp. XS-30","Chitinophaga sp. XS-30"
"Pasteurella multocida","Pasteurella multocida subsp. multocida str. Pm70"
"Gramella forsetii","Gramella forsetii KT0803"
"Bordetella bronchiseptica","Bordetella bronchiseptica D448"
"Microbacterium pygmaeum","Microbacterium pygmaeum DSM 23142"
"Sinorhizobium meliloti","Sinorhizobium meliloti SM11"
"Escherichia coli","Escherichia coli 116"
"Enterobacter ludwigii","Enterobacter ludwigii EN-119"
"Staphylococcus aureus","Staphylococcus aureus FDAARGOS_660"
"Staphylococcus aureus","Staphylococcus aureus AR464"
"Proteus terrae","Proteus terrae subsp. cibarius G32"
"Acidovorax avenae","Acidovorax avenae subsp. avenae Sa2"
"Pyrococcus horikoshii","Pyrococcus horikoshii OT3"
"Campylobacter jejuni","Campylobacter jejuni CFSAN096301"
"Paraburkholderia sp. PGU16","Paraburkholderia sp. PGU16"
"Bifidobacterium longum","Bifidobacterium longum Jih1"
"Bordetella holmesii","Bordetella holmesii H250"
"Rothia sp. ZJ932","Rothia sp. ZJ932"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:- PNCS014861"
"Streptococcus pneumoniae","Streptococcus pneumoniae TCH8431/19A"
"Staphylococcus cohnii","Staphylococcus cohnii FDAARGOS_538"
"Staphylococcus lugdunensis","Staphylococcus lugdunensis FDAARGOS_377"
"Legionella pneumophila","Legionella pneumophila OLDA"
"Pseudomonas corrugata","Pseudomonas corrugata 3prime"
"Mycoplasma capricolum","Mycoplasma capricolum subsp. capripneumoniae C5"
"Mycobacterium dioxanotrophicus","Mycobacterium dioxanotrophicus PH-06"
"Staphylococcus epidermidis","Staphylococcus epidermidis ATCC 12228"
"Methylorubrum extorquens","Methylorubrum extorquens PA1"
"Roseibacterium elongatum","Roseibacterium elongatum DSM 19469 DFL-43"
"Pasteurella multocida","Pasteurella multocida PS3536-1p"
"Chlamydia psittaci","Chlamydia psittaci C19/98"
"Bacillus cereus","Bacillus cereus NJ-W"
"Escherichia coli","Escherichia coli O157:H7 FRIK2533"
"Campylobacter jejuni","Campylobacter jejuni subsp. jejuni FDAARGOS_265"
"Raoultella sp. NCTC 9189","Raoultella sp. NCTC 9189"
"Campylobacter peloridis","Campylobacter peloridis LMG 23910"
"Campylobacter sp. RM6914","Campylobacter sp. RM6914"
"Arthrobacter sp. 7749","Arthrobacter sp. 7749"
"Escherichia coli","Escherichia coli SCU-125"
"Haemophilus influenzae","Haemophilus influenzae TAMBA230"
"Klebsiella pneumoniae","Klebsiella pneumoniae 11454"
"Acinetobacter nosocomialis","Acinetobacter nosocomialis AC1530"
"Haemophilus influenzae","Haemophilus influenzae P615-8618"
"Bacillus cereus","Bacillus cereus VKM B-370"
"Serratia sp. SSNIH1","Serratia sp. SSNIH1"
"Francisella orientalis","Francisella orientalis FNO111"
"Methanobacterium formicicum","Methanobacterium formicicum isolate Mb9"
"Leptospira interrogans","Leptospira interrogans serovar Copenhageni/Icterohaemorrhagiae Piscina"
"Brucella sp. 09RB8471","Brucella sp. 09RB8471"
"Lactobacillus gasseri","Lactobacillus gasseri JCM 5343"
"Bacillus sp. THAF10","Bacillus sp. THAF10"
"Paraburkholderia caledonica","Paraburkholderia caledonica PHRS4"
"Maribacter cobaltidurans","Maribacter cobaltidurans B1"
"Achromobacter sp. AONIH1","Achromobacter sp. AONIH1"
"Bartonella henselae","Bartonella henselae BM1374163"
"Dehalogenimonas lykanthroporepellens","Dehalogenimonas lykanthroporepellens BL-DC-9"
"Turicibacter sanguinis","Turicibacter sanguinis MOL361"
"Rickettsia prowazekii","Rickettsia prowazekii str. BuV67-CWPP"
"Brucella melitensis","Brucella melitensis M28"
"Stenotrophomonas maltophilia","Stenotrophomonas maltophilia SJTL3"
"Klebsiella pneumoniae","Klebsiella pneumoniae Kp_Goe_71070"
"Streptococcus dysgalactiae","Streptococcus dysgalactiae subsp. equisimilis NCTC6179"
"Halorientalis sp. IM1011","Halorientalis sp. IM1011"
"Escherichia coli","Escherichia coli PSUO103"
"Mycobacterium avium","Mycobacterium avium subsp. paratuberculosis S397"
"Escherichia coli","Escherichia coli L103-2"
"Bifidobacterium catenulatum","Bifidobacterium catenulatum subsp. kashiwanohense JCM 15439 = DSM 21854"
"Empedobacter brevis","Empedobacter brevis BCLYD2"
"Brucella suis","Brucella suis ATCC 23445"
"Enterococcus faecium","Enterococcus faecium 13-009"
"Geobacillus genomosp. 3","Geobacillus genomosp. 3 JF8"
"Klebsiella pneumoniae","Klebsiella pneumoniae BP3636"
"Citrobacter freundii","Citrobacter freundii STW0522-19"
"Methylobacterium aquaticum","Methylobacterium aquaticum BG2"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa SP4527"
"Helicobacter pylori","Helicobacter pylori G-Mx-2006-46"
"Bordetella parapertussis","Bordetella parapertussis I133"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Heidelberg 11-004736-1-7"
"Lysobacter enzymogenes","Lysobacter enzymogenes M497-1"
"Latilactobacillus sakei","Latilactobacillus sakei LZ217"
"Acidovorax cattleyae","Acidovorax cattleyae CAT98_1"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20122022"
"Listeria monocytogenes","Listeria monocytogenes HPB5415"
"Calditerrivibrio nitroreducens","Calditerrivibrio nitroreducens DSM 19672"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa PAC1"
"Brucella abortus","Brucella abortus 57750"
"Alicycliphilus denitrificans","Alicycliphilus denitrificans I51"
"Lactobacillus delbrueckii","Lactobacillus delbrueckii subsp. delbrueckii DSM 20074 = JCM 1012"
"Flavobacterium columnare","Flavobacterium columnare F9R58"
"Borreliella valaisiana","Borreliella valaisiana Tom4006"
"Echinicola vietnamensis","Echinicola vietnamensis DSM 17526"
"Pseudomonas stutzeri","Pseudomonas stutzeri 28a24"
"Streptococcus pneumoniae","Streptococcus pneumoniae 2245STDY6030848"
"Candidatus Methanoplasma termitum","Candidatus Methanoplasma termitum Mpt1"
"Vibrio fluvialis","Vibrio fluvialis ATCC 33809"
"Bacillus mycoides","Bacillus mycoides Gnyt1"
"Methanosarcina sp. Kolksee","Methanosarcina sp. Kolksee"
"Brevundimonas sp. LVF1","Brevundimonas sp. LVF1"
"Streptococcus pyogenes","Streptococcus pyogenes AP53"
"Enterobacter cloacae","Enterobacter cloacae CAV1668"
"Neisseria meningitidis","Neisseria meningitidis B6116/77"
"Massilia violaceinigra","Massilia violaceinigra B2"
"Escherichia coli","Escherichia coli 142"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae KPNIH10"
"Escherichia coli","Escherichia coli 405"
"Mannheimia haemolytica","Mannheimia haemolytica 89010807N"
"Enterococcus faecium","Enterococcus faecium LS170308"
"Shewanella baltica","Shewanella baltica OS678"
"Enterobacteriaceae bacterium ENNIH2","Enterobacteriaceae bacterium ENNIH2"
"Solitalea canadensis","Solitalea canadensis DSM 3403"
"Neisseria canis","Neisseria canis NCTC10296"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis C231"
"Streptococcus thermophilus","Streptococcus thermophilus ND07"
"Streptococcus salivarius","Streptococcus salivarius ICDC3"
"Clostridioides difficile","Clostridioides difficile 2016"
"Bifidobacterium breve","Bifidobacterium breve 082W48"
"Wolbachia endosymbiont of Cruorifilaria tuberocauda","Wolbachia endosymbiont of Cruorifilaria tuberocauda 55YT"
"Acinetobacter indicus","Acinetobacter indicus GXNN62X4"
"Mycolicibacter minnesotensis","Mycolicibacter minnesotensis JCM 17932"
"Brachyspira hampsonii","Brachyspira hampsonii NSH-16"
"Corynebacterium kutscheri","Corynebacterium kutscheri DSM 20755"
"Vibrio spartinae","Vibrio spartinae 3.6"
"Thermotoga neapolitana","Thermotoga neapolitana DSM 4359"
"Granulosicoccus antarcticus","Granulosicoccus antarcticus IMCC3135"
"Mycolicibacterium gilvum","Mycolicibacterium gilvum PYR-GCK"
"Pseudomonas sp. R4-35-07","Pseudomonas sp. R4-35-07"
"Roseomonas sp. 1318","Roseomonas sp. 1318"
"Latilactobacillus sakei","Lactobacillus sakei subsp. sakei DSM 20017 = JCM 1157 LT-13"
"Staphylococcus aureus","Staphylococcus aureus NP66"
"Proteus terrae","Proteus terrae subsp. cibarius HNCF44W"
"Chlamydia psittaci","Chlamydia psittaci GR9"
"Escherichia coli","Escherichia coli ACN001"
"Pseudomonas denitrificans (nom. rej.)","Pseudomonas denitrificans (nom. rej.) BG1"
"Streptomyces sp. TLI_053","Streptomyces sp. TLI_053"
"Pseudomonas orientalis","Pseudomonas orientalis L1-3-08"
"Escherichia coli","Escherichia coli 127"
"Enterobacter asburiae","Enterobacter asburiae 17Nkhm-UP2"
"Synechococcus sp. HK01-R","Synechococcus sp. HK01-R"
"Bifidobacterium breve","Bifidobacterium breve NRBB57"
"Serratia plymuthica","Serratia plymuthica PRI-2C"
"Klebsiella pneumoniae","Klebsiella pneumoniae isolate 207M1D0-sc-2013-04-03T11:21:06Z-1606409"
"Clostridium botulinum","Clostridium botulinum X58540"
"Oceanihabitans sp. IOP_32","Oceanihabitans sp. IOP_32"
"Corynebacterium glutamicum","Corynebacterium glutamicum XV"
"Desulfofundulus kuznetsovii","Desulfofundulus kuznetsovii DSM 6115"
"Streptococcus dysgalactiae","Streptococcus dysgalactiae FDAARGOS_1087"
"Nonlabens dokdonensis","Nonlabens dokdonensis DSW-6"
"Pseudomonas mucidolens","Pseudomonas mucidolens LMG 2223"
"Klebsiella variicola","Klebsiella variicola FDAARGOS_628"
"Chlamydia psittaci","Chlamydia psittaci Horse_pl"
"Rickettsia conorii","Rickettsia conorii str. Malish 7"
"Corynebacterium singulare","Corynebacterium singulare IBS B52218"
"Vibrio sp. B1FLJ16","Vibrio sp. B1FLJ16"
"Escherichia coli","Escherichia coli NCTC9966"
"Burkholderia plantarii","Burkholderia plantarii ATCC 43733"
"Bifidobacterium lemurum","Bifidobacterium lemurum DSM 28807"
"Pseudomonas sp. R2-60-08W","Pseudomonas sp. R2-60-08W"
"Klebsiella pneumoniae","Klebsiella pneumoniae UCLAOXA232KP_Pt0"
"Staphylococcus epidermidis","Staphylococcus epidermidis HD47-1"
