from,to
"Staphylococcus aureus","Staphylococcus aureus USA300-SUR8"
"Clostridioides difficile","Clostridioides difficile DSM 102978"
"Yokenella regensburgei","Yokenella regensburgei W13"
"Bacillus subtilis","Bacillus subtilis subsp. subtilis BS155"
"Deltaproteobacteria","Syntrophobacterales"
"Synechococcus","Synechococcus sp. CC9605"
"Escherichia","Escherichia sp. E4742"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa CDN129"
"Mycoplasma pneumoniae","Mycoplasma pneumoniae 16-462"
"Malaciobacter canalis","Malaciobacter canalis LMG 29148"
"Geodermatophilaceae","Geodermatophilaceae bacterium NBWT11"
"Mycolicibacterium mageritense","Mycolicibacterium mageritense JCM 12375"
"Raoultella planticola","Raoultella planticola 7084_4"
"Bordetella bronchiseptica","Bordetella bronchiseptica FDAARGOS_693"
"Lactobacillus gasseri","Lactobacillus gasseri HL70"
"Tatlockia micdadei","Tatlockia micdadei NZ2016"
"Bacteroides","Bacteroides uniformis"
"Escherichia coli","Escherichia coli pK19EC149"
"Kocuria","Kocuria palustris"
"Chlorobium phaeovibrioides","Chlorobium phaeovibrioides DSM 265"
"Sinobacteraceae","Solimonas"
"Burkholderiaceae","Ralstonia"
"Ectothiorhodospiraceae","Acidihalobacter"
"Mycoplasma hyopneumoniae","Mycoplasma hyopneumoniae 168"
"Chryseobacterium","Chryseobacterium sp. 6424"
"Bordetella pertussis","Bordetella pertussis VA-010"
"Ralstonia solanacearum","Ralstonia solanacearum SFC"
"Denitrobacterium","Denitrobacterium detoxificans"
"Mesorhizobium loti","Mesorhizobium loti SU343"
"Micavibrio aeruginosavorus","Micavibrio aeruginosavorus EPB"
"Limosilactobacillus reuteri","Lactobacillus reuteri TD1"
"Bifidobacterium breve","Bifidobacterium breve NRBB19"
"Streptococcus pneumoniae","Streptococcus pneumoniae ATCC 700669"
"Thermosipho","Thermosipho sp. 1070"
"Parachlamydiales","Simkaniaceae"
"Prevotella enoeca","Prevotella enoeca F0113"
"Streptococcus agalactiae","Streptococcus agalactiae B509"
"Acidovorax avenae","Acidovorax avenae subsp. avenae Sa2"
"Chryseobacterium","Chryseobacterium bernardetii"
"Klebsiella pneumoniae","Klebsiella pneumoniae E17KP0079"
"Escherichia coli","Escherichia coli NCTC9112"
"Methylobacterium","Methylobacterium sp. DM1"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae BR21"
"Mycoplasma pneumoniae","Mycoplasma pneumoniae M129 2002"
"Lacticaseibacillus paracasei","Lacticaseibacillus paracasei subsp. tolerans 7112-2"
"Mycoplasmopsis","Mycoplasma agalactiae"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa NCGM2.S1"
"Mycoplasma","Mycoplasma iowae"
"Desulfotomaculum","Desulfotomaculum reducens"
"Escherichia coli","Escherichia coli 472"
"Levilactobacillus","Levilactobacillus zymae"
"Pseudomonas","Pseudomonas asiatica"
"Mycoplasma bovis","Mycoplasma bovis NADC61"
"Bacillus","Bacillus sp. NSP2.1"
"Streptococcus agalactiae","Streptococcus agalactiae SA30"
"Avibacterium paragallinarum","Avibacterium paragallinarum ADL-AP16"
"Streptococcus pyogenes","Streptococcus pyogenes NCTC12059"
"Actinomadura","Actinomadura sp. NAK00032"
"Pseudonocardia","Pseudonocardia sp. EC080610-09"
"Streptomyces antibioticus","Streptomyces antibioticus DSM 41481"
"Lacticaseibacillus rhamnosus","Lacticaseibacillus rhamnosus 4B15"
"Paenibacillus donghaensis","Paenibacillus donghaensis KCTC 13049"
"Pseudomonas protegens","Pseudomonas protegens PBL3"
"Snodgrassella alvi","Snodgrassella alvi wkB2"
"Xanthomonas citri","Xanthomonas citri pv. citri AW13"
"Chlamydiae","Chlamydiia"
"Mycobacteroides abscessus","Mycobacteroides abscessus FLAC028"
"Bifidobacterium breve","Bifidobacterium breve NRBB04"
"Chlamydia muridarum","Chlamydia muridarum Nigg3-28"
"Thalassolituus oleivorans","Thalassolituus oleivorans K188"
"Planococcaceae","Jeotgalibacillus"
"Elizabethkingia","Elizabethkingia ursingii"
"Thermosediminibacterales","Thermosediminibacteraceae"
"Maribacter","Maribacter sp. T28"
"Martelella","Martelella mediterranea"
"Moraxella","Moraxella ovis"
"Klebsiella aerogenes","Klebsiella aerogenes EA46506"
"Burkholderia","Burkholderia sp. YI23"
"Streptococcus parauberis","Streptococcus parauberis KCTC 11537"
"Candidatus Liberibacter asiaticus","Candidatus Liberibacter asiaticus str. gxpsy"
"Gallionellaceae","Ferriphaselus"
"Bacillus thuringiensis","Bacillus thuringiensis T0137"
"Micrococcales","Dermabacteraceae"
"Erwinia","Erwinia sp. QL-Z3"
"Bacillus","Bacillus cohnii"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis SigD"
"Cupriavidus metallidurans","Cupriavidus metallidurans FDAARGOS_675"
"Staphylococcus aureus","Staphylococcus aureus USA300-SUR11"
"Acinetobacter haemolyticus","Acinetobacter haemolyticus TJR01"
"Qipengyuania flava","Qipengyuania flava KJ5"
"Archaea","Crenarchaeota"
"Mannheimia haemolytica","Mannheimia haemolytica 1582"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis E14"
"Azoarcus","Azoarcus sp. DN11"
"Klebsiella pneumoniae","Klebsiella pneumoniae F1"
"Alteromonas mediterranea","Alteromonas mediterranea U7"
"Brevundimonas naejangsanensis","Brevundimonas naejangsanensis FS1091"
"Mycoplasma","Mycoplasma capricolum"
"Vibrio vulnificus","Vibrio vulnificus CECT 4999"
"Arcobacter","Arcobacter ellisii"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20130346"
"Bifidobacterium adolescentis","Bifidobacterium adolescentis 22L"
"Gimesia","Gimesia maris"
"Rhodomicrobium vannielii","Rhodomicrobium vannielii ATCC 17100"
"Bacillus","Bacillus sonorensis"
"Akkermansia muciniphila","Akkermansia muciniphila EB-AMDK-21"
"Listeria monocytogenes","Listeria monocytogenes Lm N1546"
"Candidatus Methylopumilus rimovensis","Candidatus Methylopumilus rimovensis MMS-RI-1"
"Streptomyces","Streptomyces libani"
"Burkholderiales","Xylophilus"
"Enterococcus faecalis","Enterococcus faecalis KUB3007"
"Synechococcus","Synechococcus sp. PROS-U-1"
"Anoxybacillus amylolyticus","Anoxybacillus amylolyticus DSM 15939"
"Acetobacteraceae","Gluconacetobacter"
"Klebsiella pneumoniae","Klebsiella pneumoniae K66-45"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzicola YM15"
"Salmonella enterica","Salmonella enterica CFSAN079094"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae TGH13"
"Mesorhizobium","Mesorhizobium sp. M8A.F.Ca.ET.057.01.1.1"
"Lacticaseibacillus rhamnosus","Lactobacillus rhamnosus ATCC 8530"
"Clostridium botulinum","Clostridium botulinum Ba4 str. 657"
"Citrobacter freundii","Citrobacter freundii FDAARGOS_61"
"Bacillus velezensis","Bacillus velezensis LG37"
"Escherichia coli","Escherichia coli AR_0372"
"Mycolicibacterium phlei","Mycolicibacterium phlei NCTC8151"
"Bordetella","Bordetella genomosp. 13"
"Histophilus somni","Histophilus somni UOC-KLM-ATR-07"
"Actinoalloteichus","Actinoalloteichus sp. GBA129-24"
"Erwiniaceae","Pantoea"
"Neisseria","Neisseria zoodegmatis"
"Pseudomonas","Pseudomonas sp. R2A2"
"Runella","Runella slithyformis"
"Cytobacillus oceanisediminis","Bacillus oceanisediminis 2691"
"Bordetella hinzii","Bordetella hinzii H568"
"Flavobacteriaceae","Euzebyella"
"Staphylococcus epidermidis","Staphylococcus epidermidis HD43-3"
"Burkholderia","Burkholderia sp. NRF60-BP8"
"Streptomyces","Streptomyces sp. RLB1-8"
"Brucella abortus","Brucella abortus 3196"
"Neisseria meningitidis","Neisseria meningitidis alpha275"
"Burkholderia mallei","Burkholderia mallei 2002734306"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis 226"
"Lactobacillus helveticus","Lactobacillus helveticus CNRZ32"
"Brenneria","Brenneria izadpanahii"
"Klebsiella pneumoniae","Klebsiella pneumoniae SKGH01"
"Acetivibrio thermocellus","Hungateiclostridium thermocellum AD2"
"Winogradskyella","Winogradskyella sp. PG-2"
"Lactiplantibacillus plantarum","Lactobacillus plantarum 16"
"Staphylococcus pseudintermedius","Staphylococcus pseudintermedius VB16"
"Mycobacterium avium","Mycobacterium avium subsp. paratuberculosis DSM 44135"
"Corynebacterium glucuronolyticum","Corynebacterium glucuronolyticum FDAARGOS_1111"
"Methylorubrum","Methylorubrum extorquens"
"Arcobacter","Arcobacter cloacae"
"Clostridioides difficile","Clostridioides difficile 10-00071"
"Providencia","Providencia alcalifaciens"
"Clavibacter michiganensis","Clavibacter michiganensis subsp. michiganensis UF1"
"Campylobacter jejuni","Campylobacter jejuni subsp. jejuni NCTC 11168-K12E5"
"Fervidicoccales","Fervidicoccaceae"
"Citrobacter freundii","Citrobacter freundii 62"
"Kosakonia oryzae","Kosakonia oryzae Ola 51"
"Escherichia coli","Escherichia coli 20Ec-P-124"
"Enterococcus faecalis","Enterococcus faecalis NCTC8732"
"Ralstonia solanacearum","Ralstonia solanacearum CFBP2957"
"Brevibacterium casei","Brevibacterium casei FDAARGOS_990"
"Pasteurellaceae","Pasteurellaceae bacterium NI1060"
"Pseudoalteromonas","Pseudoalteromonas sp. DL-6"
"Staphylococcus aureus","Staphylococcus aureus NRRL B-41012"
"Clostridium botulinum","Clostridium botulinum A2 str. Kyoto"
"Psychrobacillus","Psychrobacillus sp. AK 1817"
"Agrobacterium tumefaciens","Agrobacterium tumefaciens BIM B-441"
"Rhodococcus","Rhodococcus sp. 21391"
"Neisseria lactamica","Neisseria lactamica 020-06"
"Escherichia fergusonii","Escherichia fergusonii 40A"
"Candidatus Campylobacter infans","Candidatus Campylobacter infans CGEMS 19S00001"
"Streptococcus gordonii","Streptococcus gordonii NCTC7865"
"Klebsiella pneumoniae","Klebsiella pneumoniae C16KP0077"
"Klebsiella pneumoniae","Klebsiella pneumoniae C2601"
"Escherichia fergusonii","Escherichia fergusonii EFCF056"
"Staphylococcus epidermidis","Staphylococcus epidermidis O47"
"Chania multitudinisentens","Chania multitudinisentens RB-25"
"Staphylococcus epidermidis","Staphylococcus epidermidis HD26-1"
"Sphingomonas","Sphingomonas sp. YZ-8"
"Enterobacteriaceae","Metakosakonia"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae PXO61"
"Anaplasmataceae","Neorickettsia"
"Bacillus thuringiensis","Bacillus thuringiensis FDAARGOS_793"
"Anaerococcus prevotii","Anaerococcus prevotii DSM 20548"
"Burkholderia mallei","Burkholderia mallei ATCC 23344"
"Glaesserella parasuis","Glaesserella parasuis HPS-1"
"Lactobacillus","Lactobacillus amylolyticus"
"Chlamydia trachomatis","Chlamydia trachomatis L2c"
"Mycoplasma","Mycoplasma sp. NEAQ87857"
"Bacillus cereus","Bacillus cereus NJ-W"
"Haemophilus influenzae","Haemophilus influenzae NCTC12194"
"Listeria monocytogenes","Listeria monocytogenes NTSN"
"Aggregatibacter actinomycetemcomitans","Aggregatibacter actinomycetemcomitans HK_907"
"Citrobacter freundii","Citrobacter freundii STW0522-19"
"Microbacterium foliorum","Microbacterium foliorum 122"
"Clostridium botulinum","Clostridium botulinum BKT2873"
"Legionellales","Coxiellaceae"
"Lactobacillus delbrueckii","Lactobacillus delbrueckii subsp. bulgaricus ND02"
"Micrococcaceae","Glutamicibacter"
"Acetobacteraceae","Komagataeibacter"
"Escherichia coli","Escherichia coli NADC 5570/86-24/6565"
"Bacillus","Bacillus sp. AM1(2019)"
"Clostridium baratii","Clostridium baratii str. Sullivan"
"Shigella flexneri","Shigella flexneri FDAARGOS_716"
"Caulobacter vibrioides","Caulobacter vibrioides CB1"
"Bacillus amyloliquefaciens","Bacillus amyloliquefaciens ALB69"
"Chlamydia psittaci","Chlamydia psittaci WC"
"Limosilactobacillus","Limosilactobacillus reuteri"
"Staphylococcus aureus","Staphylococcus aureus 27"
"Staphylococcus aureus","Staphylococcus aureus M1"
"Bacillus","Bacillus sp. DU-106"
"Blattabacterium punctulatus","Blattabacterium punctulatus CPUbr"
"Escherichia coli","Escherichia coli O177:H21"
"Akkermansia muciniphila","Akkermansia muciniphila EB-AMDK-48"
"Serratia symbiotica","Serratia symbiotica SCt-VLC"
"Entomomonas","Entomomonas sp. F2A"
"Streptomyces","Streptomyces sp. SM18"
"Ligilactobacillus salivarius","Ligilactobacillus salivarius BCRC 14759"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. SA20090877"
"Corynebacterium","Corynebacterium singulare"
"Escherichia coli","Escherichia coli D7"
"Ralstonia solanacearum","Ralstonia solanacearum SL3103"
"Halomonas","Halomonas sp. HL-93"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum SRCM101511"
"Ammonifex","Ammonifex degensii"
"Sulfurimonas","Sulfurimonas paralvinellae"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa PABL017"
"Acinetobacter","Acinetobacter sp. TGL-Y2"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa DVT427"
"Flavobacterium psychrophilum","Flavobacterium psychrophilum FPRT1"
"Hymenobacter","Hymenobacter russus"
"Streptococcus parasanguinis","Streptococcus parasanguinis ATCC 15912"
"Methanobacterium","Methanobacterium sp. BRmetb2"
"Sedimentisphaera cyanobacteriorum","Sedimentisphaera cyanobacteriorum L21-RPul-D3"
"Tatumella","Tatumella sp. TA1"
"Chlamydia abortus","Chlamydia abortus 1H"
"Leptospira borgpetersenii","Leptospira borgpetersenii serovar Ceylonica Piyasena"
"Streptococcus pneumoniae","Streptococcus pneumoniae KK1157"
"Brachyspira pilosicoli","Brachyspira pilosicoli B2904"
"Flavobacterium columnare","Flavobacterium columnare F2R62"
"Leuconostoc mesenteroides","Leuconostoc mesenteroides DRC1506"
"Salmonella enterica","Salmonella enterica C629"
"Mycobacteroides abscessus","Mycobacteroides abscessus subsp. massiliense GD01B"
"Nostoc","Nostoc sp. NIES-2111"
"Paenibacillus","Paenibacillus yonginensis"
"Corynebacterium lactis","Corynebacterium lactis RW2-5"
"Staphylococcus aureus","Staphylococcus aureus MJ015"
"Salmonella enterica","Salmonella enterica R19_2839"
"Serratia","Serratia odorifera"
"Rhodobacter","Rhodobacter sp. LPB0142"
"Escherichia coli","Escherichia coli 143"
"Escherichia coli","Escherichia coli SCU-122"
"Mycoplasma capricolum","Mycoplasma capricolum subsp. capripneumoniae JF6042"
"Anseongella","Anseongella ginsenosidimutans"
"Burkholderia","Burkholderia sp. CCGE1003"
"Listeria monocytogenes","Listeria monocytogenes serotype 1/2a str. 01-1280"
"Candidatus Hamiltonella defensa","Candidatus Hamiltonella defensa MI47"
"Nitrosospira","Nitrosospira multiformis"
"Streptococcus agalactiae","Streptococcus agalactiae SG-M1"
"Neokomagataea tanensis","Neokomagataea tanensis AH13 = NBRC 106556"
"Abiotrophia","Abiotrophia defectiva"
"Brucella abortus","Brucella abortus 21630"
"Yersinia pseudotuberculosis","Yersinia pseudotuberculosis FDAARGOS_583"
"Streptococcus pyogenes","Streptococcus pyogenes NCTC13751"
"Desulfurococcales","Desulfurococcaceae"
"Acinetobacter baumannii","Acinetobacter baumannii KAB01"
"Vibrio campbellii","Vibrio campbellii 170502"
"Escherichia coli","Escherichia coli CVM N16EC0140"
"Xanthomonas arboricola","Xanthomonas arboricola pv. juglandis Xaj 417"
"Sulfuriferula","Sulfuriferula sp. AH1"
"Rubinisphaera","Rubinisphaera brasiliensis"
"Serratia marcescens","Serratia marcescens CAV1492"
"Klebsiella","Klebsiella sp. P1CD1"
"Selenomonas sp. oral taxon 478","Selenomonas sp. oral taxon 478 F0592"
"Methylocella","Methylocella tundrae"
"Latilactobacillus sakei","Latilactobacillus sakei WiKim0072"
"Coprothermobacter proteolyticus","Coprothermobacter proteolyticus DSM 5265"
"Escherichia coli","Escherichia coli ACN001"
"Yersinia pestis","Yersinia pestis 3770"
"Streptococcus agalactiae","Streptococcus agalactiae SG-M29"
"Cutibacterium acnes","Cutibacterium acnes hdn-1"
"Novosphingobium","Novosphingobium sp. Gsoil 351"
"Rathayibacter","Rathayibacter toxicus"
"Rhizorhabdus dicambivorans","Rhizorhabdus dicambivorans Ndbn-20"
"Terriglobus","Terriglobus roseus"
"Sarcina","Sarcina sp. JB2"
"Plantibacter","Plantibacter sp. PA-3-X8"
"Chlamydia trachomatis","Chlamydia trachomatis E/SotonE8"
"Methylococcales","Methylococcaceae"
"Pseudomonas","Pseudomonas sp. LPB0260"
"Bacillus velezensis","Bacillus velezensis 157"
"Clostridium botulinum","Clostridium botulinum MFBjulcb1"
"Neisseria cinerea","Neisseria cinerea FDAARGOS_871"
"Weissella","Weissella coleopterorum"
"Acinetobacter calcoaceticus","Acinetobacter calcoaceticus FDAARGOS_1218"
"Kosakonia cowanii","Kosakonia cowanii FBS 223"
"Mycoplasma","Mycoplasma mobile"
"Mycobacteroides abscessus","Mycobacteroides abscessus subsp. abscessus GD05"
"Bacillus anthracis","Bacillus anthracis Han"
"Bacillus licheniformis","Bacillus licheniformis SCDB 14"
"Paracoccus","Paracoccus pantotrophus"
"Escherichia coli","Escherichia coli CFSAN027346"
"Mycoplasma dispar","Mycoplasma dispar NCTC10125"
"Staphylococcus aureus","Staphylococcus aureus subsp. aureus str. Newman"
"Staphylococcus aureus","Staphylococcus aureus S57"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis 1/06-A"
"Xanthomonas hortorum","Xanthomonas hortorum pv. taraxaci NCPPB 940"
"Histophilus somni","Histophilus somni UOC-KLM-ATR-010"
"Klebsiella pneumoniae","Klebsiella pneumoniae C16KP0122"
"Buchnera aphidicola","Buchnera aphidicola (Aphis nerii) Ane"
"Yersinia","Yersinia ruckeri"
"Klebsiella pneumoniae","Klebsiella pneumoniae LS359"
"Bacillus subtilis","Bacillus subtilis MSP5"
"Pseudomonas","Pseudomonas sp. KU43P"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis 1002B"
"Prevotella sp. oral taxon 299","Prevotella sp. oral taxon 299 str. F0039"
"Escherichia coli","Escherichia coli AR_0015"
"Staphylococcus aureus","Staphylococcus aureus FORC_027"
"Mycoplasma pneumoniae","Mycoplasma pneumoniae M2592"
"Pantoea agglomerans","Pantoea agglomerans UAEU18"
"Clavibacter michiganensis","Clavibacter michiganensis subsp. michiganensis VL527"
"Bacillus amyloliquefaciens","Bacillus amyloliquefaciens 205"
"Flavobacterium","Flavobacterium sp. Sr18"
"Streptococcus thermophilus","Streptococcus thermophilus APC151"
"Arcobacter","Arcobacter nitrofigilis"
"Pseudopedobacter","Pseudopedobacter saltans"
"Brucella anthropi","Ochrobactrum anthropi ATCC 49188"
"Planctomycetaceae","Polystyrenella"
"Anaerolineaceae bacterium oral taxon 439","Anaerolineaceae bacterium oral taxon 439 W11661"
"Acinetobacter baumannii","Acinetobacter baumannii AbH12O-A2"
"Methanosarcinaceae","Methanohalophilus"
"Streptomyces violaceoruber","Streptomyces violaceoruber S21"
"Enterobacter hormaechei","Enterobacter hormaechei Eho-E4"
"Klebsiella pneumoniae","Klebsiella pneumoniae T4"
"Staphylococcus aureus","Staphylococcus aureus P1D1C1"
"Alcaligenaceae","Oligella"
"Burkholderia pseudomallei","Burkholderia pseudomallei 7894"
"Corynebacterium stationis","Corynebacterium stationis 622=DSM 20302"
"Entomoplasma","Entomoplasma luminosum"
"Bacillus subtilis","Bacillus subtilis 7PJ-16"
"Gallionellaceae","Candidatus Nitrotoga"
"Klebsiella pneumoniae","Klebsiella pneumoniae MLST-15"
"Mycoplasma dispar","Mycoplasma dispar GS01"
"Pseudomonas oryzihabitans","Pseudomonas oryzihabitans USDA-ARS-USMARC-56511"
"Haloferacaceae","Haloplanus"
"Bacteroides ovatus","Bacteroides ovatus V975"
"Synechococcus","Synechococcus sp. PROS-7-1"
"Listeria ivanovii","Listeria ivanovii subsp. ivanovii WSLC 3010"
"Lactobacillus jensenii","Lactobacillus jensenii FDAARGOS_749"
"Flavobacterium columnare","Flavobacterium columnare FCO-F2"
"Glaesserella parasuis","Glaesserella parasuis sHPS7"
"Micrococcaceae","Sinomonas"
"Endomicrobiaceae","Endomicrobium"
"Bacillus anthracis","Bacillus anthracis FDAARGOS_702"
"Limosilactobacillus fermentum","Limosilactobacillus fermentum ike38"
